REVIEW_YEAR,EFFECTIVE_DATE,PREMIUM_BEFORE,SUM_ASSURED_BEFORE,CRITICAL_ILLNESS_BEFORE,AGE_AT_REVIEW,OPTIMUM_PREMIUM_5Y,OPTIMUM_PREMIUM_10Y,BRANCH,REVIEW_OUTCOME,ASSIGNED_FLAG,ASTERISKED_ORPHAN,SINGLE,JOINT_LIFE_1ST,DUAL_LIFE,PRIMARY_AGENT_STATUS
10,11/03/2019,75.02,130311.0,Yes,45,115.08,135.58,Moynalty,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,01/03/2019,131.05,186096.0,Yes,52,195.9,259.32,Moynalty,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,01/03/2019,49.0,103000.0,Yes,48,68.08,83.34,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,11/03/2019,160.6,700000.0,No,49,305.55,357.05,Tralee,Option 4 - Cover allowed to expire,N,Y,N,N,Y,Inactive
10,28/02/2019,147.0,44100.0,No,71,253.81,306.74,East Gate,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,25/02/2019,134.01,150761.5,Yes,55,177.89,213.17,Cork,Option 4 - Cover allowed to expire,N,Y,N,N,Y,Active
10,26/02/2019,121.55,60775.5,Yes,61,205.47,251.72,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,27/02/2019,75.24,69458.0,Yes,54,107.67,137.24,Cork,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,01/03/2019,105.0,193995.0,Yes,50,131.71,203.23,Dublin,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,19/03/2019,221.41,186808.0,Yes,50,343.46,394.01,Galway South,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,19/03/2019,120.83,228046.0,No,50,147.54,205.71,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,25/03/2019,57.75,217250.0,Yes,39,65.38,80.64,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,21/03/2019,100.79,97734.0,Yes,51,110.33,166.12,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,29/03/2019,46.0,53000.0,No,59,61.26,87.02,Galway,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,25/03/2019,50.0,50000.0,Yes,41,57.63,64.31,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
10,01/04/2019,126.14,244334.0,Yes,47,255.83,289.22,Dublin,Option 4 - Cover allowed to expire,N,N,N,N,Y,Active
10,25/03/2019,95.34,228045.5,Yes,43,133.49,158.28,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,29/03/2019,202.59,407224.0,Yes,54,225.48,323.69,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,01/04/2019,118.2,94476.0,Yes,54,194.49,233.6,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,01/04/2019,64.69,243101.0,Yes,43,72.32,96.17,Tralee,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,02/04/2019,189.65,488669.0,Yes,49,365.11,418.03,Moynalty,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,03/04/2019,126.0,94500.0,Yes,52,148.89,197.53,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,03/04/2019,89.87,160000.0,Yes,47,110.86,143.27,Moynalty,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,15/04/2019,309.78,990368.0,Yes,46,532.88,645.86,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,15/04/2019,196.99,204003.0,No,65,263.75,447.77,Fermoy,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Active
10,16/04/2019,68.0,200000.0,Yes,35,79.45,96.62,Fermoy,Option 3 - Maintain current premium and reduce benefits,Y,Y,N,N,Y,Inactive
10,23/04/2019,57.89,370440.0,No,44,73.15,91.28,Fermoy,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Active
10,25/04/2019,120.0,60000.0,Yes,57,146.71,174.37,East Gate,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,01/05/2019,135.04,18232.5,Yes,58,144.58,172.72,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,15/05/2019,110.25,303188.0,Yes,40,129.33,160.81,Cork,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,29/05/2019,221.12,228046.0,Yes,47,415.64,525.77,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,10/06/2019,63.82,8934.0,No,72,104.84,134.88,Tralee,Option 1 - 5 year increase,N,Y,Y,N,N,Inactive
10,10/06/2019,356.39,285056.0,Yes,49,720.58,881.7,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
10,12/06/2019,81.45,223972.5,Yes,41,121.51,139.64,East Gate,Option 4 - Cover allowed to expire,N,N,N,N,Y,Active
10,12/06/2019,76.29,315000.0,No,50,106.81,150.68,Tralee,Option 4 - Cover allowed to expire,Y,Y,N,N,Y,Inactive
10,28/06/2019,80.0,54091.0,Yes,52,110.52,143.91,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,17/06/2019,350.0,275000.0,No,60,405.31,622.67,Cork,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
10,25/06/2019,73.88,92341.5,Yes,49,92.96,116.33,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,25/09/2019,91.4,126787.5,No,62,156.25,192.49,Galway,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,23/09/2019,244.55,325779.0,Yes,59,465.75,550.62,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,15/04/2019,126.79,259088.0,Yes,49,130.61,163.04,Cork,Option 4 - Cover allowed to expire,N,N,N,N,Y,Active
10,07/05/2019,63.0,90000.0,No,56,82.08,92.57,Galway,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,01/05/2019,55.57,86822.0,Yes,43,74.65,91.82,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Inactive
10,24/05/2019,197.91,291322.0,Yes,51,298.99,362.89,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,14/05/2019,89.59,162889.5,No,53,207.84,223.1,Roscommon,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,07/05/2019,46.31,110250.0,Yes,40,53.94,59.67,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,27/05/2019,127.34,204030.0,Yes,47,142.6,209.36,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,04/06/2019,97.3,20361.0,Yes,56,127.82,110.66,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Active
10,15/05/2019,146.07,134010.0,No,56,210.92,270.04,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,12/06/2019,109.14,57012.0,Yes,60,202.75,220.1,Fermoy,Option 4 - Cover allowed to expire,N,N,N,N,Y,Inactive
10,20/06/2019,310.28,496426.0,Yes,53,624.91,800.81,Cork,Option 4 - Cover allowed to expire,N,N,N,N,Y,Inactive
10,10/06/2019,81.45,423513.0,No,49,119.6,144.88,Roscommon,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Active
10,17/06/2019,77.57,255970.0,No,53,123.35,152.91,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,24/06/2019,42.55,75969.0,No,52,65.44,77.85,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,25/06/2019,84.0,136500.0,No,53,156.49,198.93,East Gate,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,26/06/2019,35.0,12711.0,No,70,50.26,68.39,Roscommon,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,26/06/2019,112.55,155133.0,No,57,261.32,309.0,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Active
10,01/07/2019,119.16,178530.0,Yes,51,218.34,236.94,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,01/07/2019,182.87,55125.0,No,70,211.49,303.97,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,15/07/2019,2013.96,162891.0,Yes,60,4207.02,5212.17,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,02/07/2019,62.66,175000.0,No,46,100.81,113.22,East Gate,Option 3 - Maintain current premium and reduce benefits,Y,Y,N,N,Y,Inactive
10,03/07/2019,126.14,40722.0,No,73,284.45,337.84,Galway South,Option 1 - 5 year increase,N,Y,Y,N,N,Inactive
10,03/07/2019,120.16,105879.0,Yes,41,158.31,194.55,Cork,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Inactive
10,03/07/2019,188.65,81444.0,Yes,51,280.19,309.75,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,01/07/2019,200.59,252677.0,Yes,48,379.85,407.51,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,29/07/2019,222.23,303187.5,Yes,49,256.57,356.69,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,06/08/2019,62.32,115248.5,Yes,47,81.4,102.86,East Gate,Option 3 - Maintain current premium and reduce benefits,Y,Y,Y,N,N,Active
10,06/08/2019,291.02,154747.0,No,63,352.04,567.52,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,15/08/2019,115.93,255256.0,Yes,54,205.58,246.58,Dublin,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,23/07/2019,86.36,81445.5,No,66,166.48,207.48,Dublin,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,01/08/2019,169.44,250000.0,Yes,52,222.85,296.27,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,06/08/2019,129.11,407224.0,No,53,270.25,288.37,Moynalty,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,12/08/2019,97.24,91163.0,No,60,150.64,200.72,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,26/08/2019,140.0,280000.0,Yes,42,189.6,236.33,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,12/08/2019,186.68,132312.0,Yes,52,343.07,364.05,Dublin,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,12/08/2019,141.86,387832.5,Yes,44,199.08,226.26,East Gate,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,28/08/2019,84.21,177294.5,No,55,152.87,179.58,Roscommon,Option 2 - 10 year increase,Y,N,Y,N,N,Inactive
10,26/08/2019,84.41,40722.5,No,69,172.16,213.16,Cork,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Inactive
10,10/09/2019,198.61,407224.0,Yes,48,358.81,400.77,East Gate,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,26/08/2019,84.98,223973.0,Yes,39,107.87,125.52,East Gate,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Active
10,02/09/2019,174.23,332344.0,Yes,49,227.64,285.82,Moynalty,Option 1 - 5 year increase,N,Y,N,N,Y,Inactive
10,28/08/2019,74.84,138455.5,Yes,46,119.67,146.38,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
10,30/08/2019,133.74,154747.0,No,56,152.82,229.11,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,20/09/2019,119.16,244335.0,Yes,45,168.76,194.98,Galway South,Option 4 - Cover allowed to expire,N,Y,N,N,Y,Inactive
10,25/09/2019,122.17,179179.0,Yes,49,221.35,251.86,Moynalty,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,09/09/2019,102.29,110765.5,Yes,52,174.77,187.17,Galway South,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,05/09/2019,99.31,162891.0,Yes,42,145.09,162.25,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,17/09/2019,187.61,325779.0,No,58,237.21,343.05,Galway,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,09/09/2019,168.02,550566.0,Yes,50,328.23,352.07,Cork,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,23/09/2019,115.62,81445.5,Yes,53,182.38,199.54,Tralee,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
10,23/09/2019,81.45,81445.0,Yes,49,119.6,151.56,Tralee,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,30/09/2019,205.38,382885.0,Yes,48,304.55,370.36,South Dublin,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Active
10,16/09/2019,45.68,130000.0,No,52,53.31,69.53,Dublin,Option 2 - 10 year increase,Y,N,N,N,Y,Active
10,31/10/2019,111.2,260314.0,Yes,49,198.94,236.61,Galway,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,01/10/2019,117.18,325779.0,Yes,43,170.59,197.29,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,30/09/2019,143.37,525000.0,Yes,46,233.02,330.76,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
10,30/09/2019,117.31,236191.0,Yes,44,201.23,215.54,Fermoy,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,30/09/2019,45.0,33075.0,No,67,79.34,95.56,Galway South,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,07/10/2019,140.47,40722.0,Yes,50,243.47,267.31,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,29/10/2019,131.05,72930.5,Yes,49,173.02,232.14,Galway,Option 1 - 5 year increase,N,N,Y,N,N,Inactive
10,14/10/2019,124.09,127629.0,Yes,51,206.11,256.65,Moynalty,Option 4 - Cover allowed to expire,Y,N,N,N,Y,Inactive
10,01/10/2019,81.45,138339.5,Yes,41,123.42,131.05,Moynalty,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,14/10/2019,192.09,147745.5,Yes,58,279.82,332.27,East Gate,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Inactive
10,14/10/2019,162.9,161874.0,No,62,353.62,449.94,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,30/09/2019,153.2,279241.0,No,53,176.09,281.94,Cork,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,29/10/2019,179.19,301347.0,Yes,48,224.97,331.76,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,14/10/2019,97.73,54944.0,No,53,172.12,215.03,Roscommon,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,14/10/2019,351.78,350213.5,Yes,51,473.81,562.49,Galway South,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,15/10/2019,138.88,248850.0,No,55,314.35,342.01,East Gate,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Inactive
10,14/10/2019,51.06,95721.0,No,44,85.4,102.57,Galway South,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Inactive
10,14/10/2019,229.73,96183.0,Yes,60,401.37,467.64,Cork,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,27/11/2019,103.32,81445.5,Yes,52,171.98,194.87,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
10,29/10/2019,107.24,244334.0,Yes,44,137.76,166.37,Galway,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,31/10/2019,98.5,45730.5,No,63,178.61,244.41,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,29/10/2019,110.22,215829.0,No,60,201.77,253.27,Roscommon,Option 3a - Reduce Premium and Benefits,N,N,Y,N,N,Inactive
10,29/10/2019,160.89,162068.0,Yes,49,199.04,247.68,East Gate,Option 4 - Cover allowed to expire,N,N,N,N,Y,Inactive
10,31/10/2019,82.44,28471.0,No,72,180.68,236.94,Galway South,Option 1 - 5 year increase,N,Y,Y,N,N,Inactive
10,04/11/2019,75.0,40302.0,Yes,65,136.04,174.67,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
10,11/11/2019,109.23,54913.5,No,60,217.95,257.53,South Dublin,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,05/11/2019,142.79,40722.0,No,68,230.53,297.76,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,11/11/2019,143.0,325779.0,No,52,204.03,233.6,Tralee,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,25/11/2019,65.84,100000.0,Yes,56,123.07,139.29,Roscommon,Option 4 - Cover allowed to expire,N,Y,N,N,Y,Inactive
10,11/11/2019,103.4,200000.0,Yes,47,194.95,208.31,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,29/10/2019,200.95,278131.0,Yes,41,261.98,323.96,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Active
10,29/10/2019,113.37,212309.0,Yes,45,178.22,207.79,Tralee,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,11/11/2019,149.93,407224.0,Yes,44,199.53,234.81,Tralee,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,22/11/2019,115.2,130311.0,No,59,126.65,217.25,East Gate,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,01/11/2019,120.0,220000.0,No,47,177.22,254.47,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,29/10/2019,73.14,122962.0,No,49,103.66,122.74,Moynalty,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,11/11/2019,130.37,122167.0,Yes,51,252.43,282.0,Galway,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Inactive
10,02/12/2019,77.57,54297.0,Yes,50,119.54,138.13,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Active
10,02/12/2019,85.32,23270.0,No,76,125.38,176.88,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,25/11/2019,66.85,85086.0,Yes,51,120.26,136.48,Cork,Option 1 - 5 year increase,Y,N,N,N,Y,Inactive
10,25/11/2019,220.0,150000.0,Yes,61,376.38,450.75,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,02/12/2019,46.91,113908.0,No,54,85.06,100.32,Galway,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,21/11/2019,121.28,60637.5,Yes,56,140.36,191.85,Moynalty,Option 3 - Maintain current premium and reduce benefits,Y,N,Y,N,N,Inactive
10,09/12/2019,96.98,271484.0,Yes,46,154.2,178.05,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,09/12/2019,55.04,105000.0,Yes,40,74.12,79.84,Moynalty,Option 2 - 10 year increase,N,N,Y,N,N,Inactive
10,09/12/2019,83.88,65155.5,Yes,48,125.85,140.16,Moynalty,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Inactive
10,09/12/2019,72.38,100507.0,Yes,57,106.72,126.75,Roscommon,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Inactive
10,09/12/2019,117.9,66854.0,No,65,180.0,239.0,South Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,09/12/2019,71.7,53847.5,No,52,144.18,159.44,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Inactive
10,30/12/2019,145.96,814448.0,No,46,237.51,271.84,East Gate,Option 4 - Cover allowed to expire,Y,N,N,N,Y,Inactive
10,16/12/2019,112.94,391500.0,No,49,189.23,254.08,Dublin,Option 4 - Cover allowed to expire,N,N,N,N,Y,Inactive
10,23/12/2019,46.0,105000.0,No,56,61.26,84.15,Dublin,Option 3a - Reduce Premium and Benefits,N,N,N,N,Y,Active
10,27/12/2019,254.17,586402.0,Yes,47,284.69,357.16,Roscommon,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,23/12/2019,146.97,586402.0,No,45,242.34,278.57,Dublin,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,06/01/2020,109.14,524504.0,No,49,200.69,233.59,Fermoy,Option 3 - Maintain current premium and reduce benefits,Y,N,N,N,Y,Inactive
10,23/12/2019,110.25,212783.0,Yes,50,140.77,177.96,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,10/01/2020,95.34,325779.0,Yes,44,114.42,141.12,Moynalty,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,27/12/2019,107.51,211758.0,No,51,206.69,232.44,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,09/01/2020,257.5,407224.0,Yes,52,387.17,452.97,Dublin,Option 4 - Cover allowed to expire,Y,N,N,N,Y,Active
10,30/12/2019,81.45,114023.0,Yes,44,104.34,129.62,East Gate,Option 4 - Cover allowed to expire,N,Y,N,N,Y,Inactive
10,13/01/2020,366.49,374646.0,Yes,52,690.65,861.29,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,10/01/2020,95.27,407000.0,No,46,131.52,167.75,Dublin,Option 3 - Maintain current premium and reduce benefits,Y,Y,N,N,Y,Inactive
10,30/12/2019,36.81,37500.0,Yes,46,52.07,53.98,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
10,20/01/2020,157.63,162891.0,Yes,59,302.58,340.72,Tralee,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,20/01/2020,113.02,162891.0,Yes,47,143.54,171.2,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Active
10,20/01/2020,185.0,600000.0,No,52,307.05,385.25,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
10,02/01/2020,130.32,285056.5,Yes,47,179.92,228.55,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,06/01/2020,348.54,101806.5,Yes,61,546.85,659.35,East Gate,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Inactive
10,06/01/2020,170.76,146600.0,Yes,56,330.97,354.81,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,06/01/2020,134.03,203613.0,Yes,51,252.28,288.52,Dublin,Option 4 - Cover allowed to expire,N,Y,N,N,Y,Inactive
10,27/01/2020,229.01,40631.0,No,75,494.09,620.9,Moynalty,Option 4 - Cover allowed to expire,N,Y,Y,N,N,Inactive
10,03/02/2020,109.58,314662.0,Yes,46,143.92,183.97,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,18/02/2020,107.24,57011.5,Yes,61,162.56,177.81,Combine,Option 3 - Maintain current premium and reduce benefits,N,Y,Y,N,N,Inactive
10,03/02/2020,112.69,276911.0,Yes,47,198.52,260.03,Galway South,Option 4 - Cover allowed to expire,N,Y,N,N,Y,Inactive
10,03/02/2020,180.72,320892.0,Yes,44,260.83,299.92,East Gate,Option 4 - Cover allowed to expire,N,N,Y,N,N,Inactive
10,10/02/2020,97.73,65156.0,No,62,112.99,185.95,East Gate,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,10/02/2020,191.65,61083.5,Yes,57,355.67,386.18,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Active
10,21/02/2020,250.2,325779.0,Yes,51,528.62,653.05,Fermoy,Option 1 - 5 year increase,N,N,N,N,Y,Inactive
10,20/02/2020,81.45,24434.0,No,76,113.88,164.91,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,28/02/2020,149.76,290875.0,Yes,49,233.68,276.6,East Gate,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Active
10,04/02/2020,73.88,32504.0,Yes,59,96.77,115.85,East Gate,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,24/02/2020,226.39,162889.5,Yes,50,401.84,446.65,South Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
10,10/02/2020,119.14,423513.0,No,41,187.8,228.82,Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,N,N,Y,Inactive
10,10/03/2020,132.05,146600.0,Yes,49,202.62,231.23,Dublin,Option 2 - 10 year increase,N,N,N,N,Y,Inactive
10,09/03/2020,82.44,29320.0,Yes,53,128.22,132.52,Cork,Option 2 - 10 year increase,N,N,Y,N,N,Active
10,16/03/2020,133.71,218792.0,No,60,282.48,356.85,Fermoy,Option 3 - Maintain current premium and reduce benefits,N,Y,N,N,Y,Inactive
10,09/03/2020,172.78,363243.5,No,49,355.87,399.74,Cork,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
10,16/03/2020,53.61,54944.0,No,63,76.5,100.35,South Dublin,Option 3 - Maintain current premium and reduce benefits,N,N,Y,N,N,Active
